"Shawty Lo","","","","","","Atlanta","GA",""
"Limited Edition Jimi Hendrix Stamp Unveiling","","","","","","","",""
"Kelela","","https://www.facebook.com/kelelamusic","","","","Los Angeles","CA",""
"The Pollies","","facebook.com/thepollies","","","","Muscle Shoals","AL",""
"Rich Aucoin","","facebook.com/richaucoinmusic","youtube.com/user/RichAucoin","","","Halifax","NS","CANADA"
"First Light (Opio & Pep Love)","","","","","","Oakland","CA",""
"A-Plus (of Souls of Mischief/Hiero)","","","","","","Oakland","CA",""
"together PANGEA","","facebook.com/togetherpangea","","","","Los Angeles","CA",""
"Slice 9","","","youtube.com/slicehd","","","Decatur","GA",""
"Joel Ford","","","","","","Brooklyn","NY",""
"Rory Phillips","","facebook.com/roryphillips","","","","London","","UK-ENGLAND"
"Los Encantados","","facebook.com/LosEncantadosMusic","","","","Brooklyn","NY",""
"BASECAMP","","facebook.com/basecampmusique","youtube.com/user/BASECAMPmusique","","","Nashville","TN",""
"NY Night Train Soul Clap and Dance Off","","facebook.com/pages/New-York-Night-Train/47167209984","","","","New York","NY",""
"Vega","facebook.com/VegaOficial","","youtube.com/vegavevo","sonicbids.com/band/VEGAOFICIAL","","Cordoba","","SPAIN"
"Julio Bashmore b2b Omar S","","","","","","Bristol","","UK-ENGLAND"
"Four Tet","","","","","","London","","UK-ENGLAND"
"Just Blaze b2b Gaslamp Killer","","","","","","Los Angeles","CA",""
"Fat Tony","","facebook.com/fattonyrap","youtube.com/fattonyrap","","","Houston","TX",""
"The Great Wilderness","thegreatwilderness.bandcamp.com","facebook.com/tgwband","youtube.com/tgwband","sonicbids.com/band/TheGreatWilderness","","San Jose","","COSTA RICA"
"Al Lover","","facebook.com/coolallover","youtube.com/user/coolallover1","","","San Francisco","CA",""
"Cosmonauts","","facebook.com/cosmonautstheband","","","","Fullerton","CA",""
"Fat Tony","","facebook.com/fattonyrap","youtube.com/fattonyrap","","","Houston","TX",""
"High Highs","","facebook.com/highhighs","youtube.com/user/highhighsband","","","Sydney","NSW","AUSTRALIA"
"GODDOLLARS","","http://facebook.com/goddollars","","","","Los Angeles","CA",""
"Paradise (Los Angeles)","","https://www.facebook.com/paradiseverynice","","","","Los Angeles","CA",""
"BP Fallon & The Bandits","","facebook.com/bpfallonandthebandits","youtube.com/watch?v=BG0-UWA90C8","","","Dublin","","IRELAND"
"Spandau Ballet","","facebook.com/spandauballet","","","","London","","UK-ENGLAND"
"DJ Low Down Loretta Brown aka Erykah Badu featuring Thunder Cat","","","","","","Houston","TX",""
"Taylor Gang","","","","","","Pittsburgh","PA",""
"Tree","","facebook.com/mctreegee","","","","Chicago","IL",""
"3tre","","facebook.com/BlackRebelMusicClub","youtube.com/brmctv","","","Chicago","IL",""
"Produkt","","facebook.com/PRODUKTBX","youtube.com/user/LegacyRecordsinc","","","Bronx","NY",""
"The Come Up Boys","","","","","","Pittsburgh","PA",""
"Njozma","","","","","","Chicago","IL",""
"Dylan Reynolds","","","","","","Pittsburgh","PA",""
"Whoo Kid","","facebook.com/djwhookid","","","","New York","NY",""
"Fat Tony","","facebook.com/fattonyrap","youtube.com/fattonyrap","","","Houston","TX",""
"DJ King Mike","","facebook.com/KingMike210","","","","San Antonio","TX",""
"King Clifton","","www.facebook.com/kingcliftonmusic","www.youtube.com/watch?v=WABrDplRBQM","","","Portland","OR",""
"Christian Tiger School","","https://www.facebook.com/christiantigerschool","","","","Cape Town","","SOUTH AFRICA"
"P. Morris","","facebook.com/morrisbeats","","","","Lawrence","KS",""
"Lowell","","facebook.com/lowellsongs","youtube.com/lowellsongs","","","Toronto","ON","CANADA"
"League of Extraordinary Gz","","facebook.com/theLOEGz","youtube.com/LOEGzVevo","","","Austin","TX",""
"Doughbeezy","","facebook.com/doughbeezy","youtube.com/doughbeezyent","","","Houston","TX",""
"Dawn Golden","","facebook.com/dawngoldenmusic","youtube.com/DawnGoldenRosyCross","","","Chicago","IL",""
"Bunji Garlin","","","http://www.youtube.com/channel/UClC0Mb5JU5asuH_ktrLVr3Q","","","Port of Spain","","TRINIDAD AND TOBAGO"
"July Talk","","https://www.facebook.com/julytalk","http://www.youtube.com/watch?v=iU5qp-cAtOU","","","Toronto","ON","CANADA"
"Hard Proof","","facebook.com/HardProofAfrobeat","youtube.com/user/hardproofafrobeat","","","Austin","TX",""
"Danny Seth","","","","","","London","","UK-ENGLAND"
"Reggie Coby","","","","","","Austin","TX",""
"GoDJKnowledge & the Trendsetters","","","youtube.com/mrwhatahustler","","","Austin","TX",""
"Turbo Goth","turbogothworld.com, www.turbogoth.bandcamp.com/, www.facebook.com/turbogoth","facebook.com/turbogoth","youtube.com/turbogothmusic","sonicbids.com/band/TURBOGOTHWORLD","","Manila","","PHILIPPINES"
"Slowtrain","www.theslowtrainband.com","www.facebook.com/theslowtrainband","http://www.youtube.com/user/TheSlowtrainBand","sonicbids.com/band/Slowtrain2","","Austin","TX",""
"Little Boots (DJ Set)","","facebook.com/littleboots","youtube.com/user/littlebootsvideos","","","London","","UK-ENGLAND"
"Cash Cash","","http://facebook.com/cashcash","http://www.youtube.com/user/CashCashMusic","","","New York","NY",""
"Little Boots (DJ Set)","","facebook.com/littleboots","youtube.com/user/littlebootsvideos","","","London","","UK-ENGLAND"
"What So Not","","facebook.com/whatsonot","youtube.com/user/Whatsonot","","","Sydney","NSW","AUSTRALIA"
"The Blind Pets","theblindpets.com","facebook.com/theblindpets","youtube.com/watch?v=WTVbOuMZRd4","sonicbids.com/band/TheBlindPets","","austin","TX",""
"Taluna","taluna.it","facebook.com/pages/TALUNA/211599878157?fref=ts","youtube.com/watch?v=CHtm_eC7YPQ","sonicbids.com/band/TALUNA2","","Pescara","","ITALY"
"The Range","","facebook.com/therangemusic","","","","Providence","RI",""
"Greylag","","facebook.com/greylagmusic","youtube.com/watch?v=ZWyMAo2IWLs","","","Portland","OR",""
"The Knocks (DJ Set)","","facebook.com/theknocksnyc","youtube.com/artist/the-knocks","","","New York","NY",""
"Emily Bell","","facebook.com/EmilyBellMusic","youtube.com/user/meandtheonlyones","","","Austin","TX",""
"Jonathas","audiomack.com/iknowJONATHAS","facebook.com/iknowJONATHAS","youtube.com/iknowJONATHAS","sonicbids.com/band/iknowJONATHAS","","Austin","TX",""
"Goldroom (DJ Set)","","facebook.com/goldroomtunes","youtube.com/user/goldroomtunes","","","Los Angeles","CA",""
"Little Daylight ","","facebook.com/littledaylightsounds","youtube.com/LittleDaylightVevo","","","Brooklyn","NY",""
"Thelonious Martin","","facebook.com/thehommeteam","","","","Chicago","IL",""
"Mobb Deep ","","facebook.com/MobbDeepQB","","","","New York","NY",""
"Mac Miller","","","","","","Pittsburgh","PA",""
"JONI BROVO","","","","","","CHICAGO","IL",""
"Willie Joe","","facebook.com/wataboyjoe‎","","","","vallejo","CA",""
"Foci","","facebook.com/iamfoci","youtube.com/iamfoci","","","Pasadena","CA",""
"Nicky Da B","","facebook.com/nicky.dab1","","","","New Orleans","LA",""
"The Range","","facebook.com/therangemusic","","","","Providence","RI",""
"Los Rakas","","facebook.com/losrakas","youtube.com/losrakaspanabay","","","Oakland","","PANAMA"
"Total Unicorn","vimeo.com/65472204","www.facebook.com/pages/Total-Unicorn/121549881201453","www.youtube.com/watch?v=MAaEDd2t6tY","sonicbids.com/band/TotalUnicorn","","Austin","TX",""
"Aaron Lee Tasjan","vimeo.com/61272298","facebook.com/aaronleetasjan","youtube.com/user/mascisisgod?feature=watch","sonicbids.com/band/AaronLeeTasjan","","Nashville","TN",""
"Washed Out","","facebook.com/washed.out","youtube.com/realwashedout","","","Athens","GA",""
"Lazerdisk","","facebook.com/lazerdisk","","","","Los Angeles","CA",""
"The Range","","facebook.com/therangemusic","","","","Providence","RI",""
"Sylvan Esso","","facebook.com/SylvanEsso?ref=stream","","","","Durham","NC",""
"Tokyo Police Club","","facebook.com/tokyopoliceclub","","","","Toronto","ON","CANADA"
"The Blessings","","https://www.facebook.com/theblessings.luckyme","N/A","","","Glasgow","","SCOTLAND"
"SZA","","","","","","Maplewood","NJ",""
"GEMS","","facebook.com/GEMSband","","","","Washington","DC",""
"The Preatures ","","facebook.com/ThePreatures","youtube.com/thepreatures","","","Sydney","NSW","AUSTRALIA"
"the Reverend Kathy Russell ft. members of CODA:CE","","facebook.com/reverendkathyrussell/posts/439176782829486‎","","","","Austin","TX",""
"HYDRENALIN ft. eVL_e | dBoz | eBoz & special guest TRIXY PʌTTON","","facebook.com/pages/Hydrenalin/120191184733490?ref=hl","youtube.com/watch?v=KrS_gRf09jU&feature=youtu.be","","","Austin","TX",""
"SPUD CROWLEY","","","","","","AUSTIN","TX",""
"BOGL","","Facebook.com/GriffinBOGL","","","","Los Angeles","CA",""
"CAELUM","","facebook.com/caelumdnb","youtube.com/caelumdnb","","","Los Angeles","CA",""
"Moondoctor x Freshtildef","","","","","","San Antonio","TX",""
"Bend Sinister","bendsinisterband.com","facebook.com/bendsinister","youtube.com/user/BendSinisterBand","sonicbids.com/band/BendSinister5","","Vancouver","BC","CANADA"
"Tokyo Police Club","","facebook.com/tokyopoliceclub","","","","Toronto","ON","CANADA"
"Ty Dolla $ign","","","","","","Los Angeles","CA",""
"Sol","","facebook.com/solsays","youtube.com/solzilla","","","Seattle","WA",""
"Regra 4","regra4.com.br","facebook.com/Regra4","youtube.com/watch?v=w3DGTEMNea8","sonicbids.com/band/Regra4","","Curitiba","","BRAZIL"
"Teen Flirt","","facebook.com/teenflirtmusic","youtu.be/OblwcN2xZtM","","","Monterrey","","MEXICO"
"Como Asesinar a Felipes","","facebook.com/OperacionCAF","youtube.com/user/ComoAsesinarAFelipes","","","Santiago","","CHILE"
"Sluggers","","","","","","Miami","FL",""
"Alguacil","youtube.com/watch?v=KnMGyQE3iJ8","www.facebook.com/pages/ALGUACIL-DUBKILLA-HI-FI/157495114274846?ref=hl","www.youtube.com/user/ALGUACILDUBKILLA","sonicbids.com/band/Alguacil","","Bogota","","COLOMBIA"
"DJ Babychino","","","youtube.com/user/djbabychino/featured?view_as=public","","","Austin","TX",""
"La Orquesta Vulgar","soundcloud.com/la-orquesta-vulgar","facebook.com/laorquestaoficial","youtube.com/watch?v=xLKTm6UtZec","sonicbids.com/band/LaOrquestaVulgar2","","Mexico City","","MEXICO"
"ALUVION","mimusica.shock.com.co/users/aluvion","facebook.com/aluvion","","sonicbids.com/band/ALUVION","","Bogota","","COLOMBIA"
"Dënver","","https://www.facebook.com/duodenver","http://www.youtube.com/denverlabanda","","","San Felipe","","CHILE"
"Russian Red","","facebook.com/russianredofficial?fref=ts","youtube.com/user/RussianRedVEVO?feature=watch","","","Madrid","","SPAIN"
"Kiko Veneno","kikoveneno.net","facebook.com/pages/Kiko-Veneno/195977623775157","","sonicbids.com/band/KikoVeneno","","Madrid","","SPAIN"
"Irene Diaz","","facebook.com/irenediazmusic","youtube.com/irndiaz","","","Los Angeles","CA",""
"G4SHI","datpiff.com/The-Kid-Gashi-Last-Of-A-Rare-Breed-mixtape.225279.html","facebook.com/G4SHI1","youtube.com/watch?v=GRNw8zwglok","sonicbids.com/band/G4SHI","","Brooklyn","NY",""
"NOOK","","facebook.com/thisisnook","nookmusic","","","Austin","TX",""
"Fly Union","","facebook.com/FlyunionTGTC","youtube.com/flydotu","","","Columbus","OH",""
"LOUDPVCK","","facebook.com/loupdvck","","","","Los Angeles","CA",""
"Special Guest         ","","","","","","Hamburg","","GERMANY"
"POC Nation","","facebook.com/pocnation","","","","Mexico City","","MEXICO"
"Moses Sumney","","facebook.com/mosessumney","youtube.com/mosessumney","","","Los Angeles","CA",""
"clipping.","","facebook.com/clppng","youtube.com/clppng","","","Los Angeles","CA",""
"POC Nation","","facebook.com/pocnation","","","","Mexico City","","MEXICO"
"Band of Skulls","","facebook.com/bandofskulls","","","","Southampton","","UK-ENGLAND"
"ScHoolboy Q","","","","","","Los Angeles","CA",""
"Kendrick Lamar","","","","","","Compton","CA",""
"Nipsey Hussle","","facebook.com/nipseyhussle","","","","Los Angeles","CA",""
"Marie Miller","","mariemillermusic","Marie Miller","","","Fort Royal","VA",""
"Capital Cities","","","","","","Los Angeles","CA",""
"Ian Isiah","","facebook.com/ianisiahmusic","youtube.com/watch?v=P0d70ExQAdY","","","Brooklyn","NY",""
"Gobby","","","","","","New York","NY",""
"Foxboro Hot Tubs","","","","","","Oakland","CA",""
"Emily Kinney","emilykinneymusic.com","facebook.com/emilykinneymusic","youtube.com/emilykinneymusic","sonicbids.com/band/EmilyKinney","","Santa Monica","CA",""
"Tinariwen","","facebook.com/tinariwenmusic","youtube.com/user/Tinariwen","","","Azawad","","MALI"
"Cleanup","www.soundcloud.com/cleanupofficial/cruiser","www.facebook.com/cleanupofficial","www.youtube.com/playlist?list=PL219AD07A59CDDDD7","sonicbids.com/band/Cleanup","","Fort Worth","TX",""
"Gunplay","","facebook.com/pages/gunplaymmg/158890204282576","","","","Miami","FL",""
"Dillon Cooper","","facebook.com/TheDillonCooper","youtube.com/user/TheDJCMusic","","","Brooklyn","NY",""
"Green Lantern","","facebook.com/DJGreenLantern","","","","Rochester","NY",""
"Killa Kyleon","","","","","","Houston","TX",""
"EAGULLS","","facebook.com/eagulls?fref=ts","youtube.com/user/EAGULLS?feature=watch","","","Leeds","","UK-ENGLAND"
"American Authors","","facebook.com/americanauthors","youtube.com/user/AmericanAuthorsVEVO?feature=watch","","","Brooklyn","NY",""
"The Strypes","thestrypes.com/","facebook.com/TheStrypes","youtube.com/user/TheStrypesVEVO?feature=watch","sonicbids.com/band/TheStrypes2","","Cavan","","IRELAND"
"Aloe Blacc","","facebook.com/aloeblacc","youtube.com/aloeblacc","","","Los Angeles","CA",""
"Alex Cameron","","facebook.com/ALKCM","youtube.com/user/MYSHOWBACKTV","","","Sydney","NSW","AUSTRALIA"
"Shlohmo","","facebook.com/pages/Shlohmo/215424843565","","","","Los Angeles","CA",""
"YG","","facebook.com/DefJamYG","youtube.com/YGVEVO","","","Los Angeles","CA",""
"Vic Mensa","","https://www.facebook.com/VicMensa1","http://www.youtube.com/vicmensa","","","Chicago","IL",""
"Sir Michael Rocks","","sirmichaelrocksofficial","sirmichaelrocks","","","Chicago","IL",""
"Twista","","","","","","Chicago","IL",""
"The Flavr Blue","","facebook.com/theflavrblue","vevo.com/artist/the-flavr-blue","","","Seattle","WA",""
"The GTW","","facebook.com/thegtw","youtube.com/user/GreaterThanWealth","","","Chicago","IL",""
"V.I.P","nr4l.com","facebook.com/pages/VIP/140767875944107","youtube.com/user/ninarossrecords4life","sonicbids.com/band/VIP8","","Austin","TX",""
"Cole Boyz","reverbnation.com/coleboyz","facebook.com/pages/Cole-Boyz/114963153273","youtube.com/CBMGroup","sonicbids.com/band/COLEBOYZ","","Huntsville","AL",""
"DaVinci & Sweet Valley","swtbrds.com/davinci","www.facebook.com/davinci415","www.youtube.com/user/SweetbreadsCC","sonicbids.com/band/DaVinci415","","San Francisco","CA",""
"ClarkAirlines","","facebook.com/ClarkAirlines","youtube.com/tcuent","","","Chicago","IL",""
"Treasure Fingers","","facebook.com/itstreasurefingers","youtube.com/treasurefingers","","","Atlanta","GA",""
"Smalltown DJs","","https://www.facebook.com/Smalltowndjs","http://www.youtube.com/user/smalltownpete","","","Calgary","AB","CANADA"
"Snootie Wild","","","","","","Memphis","TN",""
"Seek Irony","seekirony.com","facebook.com/SeekIrony","youtube.com/SeekIrony","sonicbids.com/band/SeekIrony","","Austin","TX",""
"J. Greene & The Steady","","facebook.com/suite709","youtube.com/suite709tv","","","Austin","TX",""
"Bloody Knives","saintmarierecords.com","facebook.com/thebloodyknives","","sonicbids.com/band/BloodyKnives","","Austin","TX","UNITED STATES"
"Gina Chavez","ginachavez.com/","facebook.com/ginachavezmusic","youtube.com/user/shinachavez","sonicbids.com/band/GinaChavez","","Austin","TX",""
"Tinnarose","","facebook.com/pages/Tinnarose/392541564212987","","","","Austin","TX",""
"Tory Lanez","","https://www.facebook.com/SwaveNation","http://www.youtube.com/user/keysbrooklyn/videos","","","Toronto","ON","CANADA"
"Gorgon City","","facebook.com/gorgoncity","youtube.com/user/GorgonCityTv","","","London","","UK-ENGLAND"
"Djemba Djemba B2B Mr.Carmack","","","","","","Los Angeles","CA",""
"The Mary Onettes","","www.facebook.com/themaryonettes","","","","Jönköping","","SWEDEN"
"Mr. Carmack","","https://www.facebook.com/mrcarmackmusic","","","","Honolulu","HI",""
"LOUDPVCK","","facebook.com/loupdvck","","","","Los Angeles","CA",""
"Jeffrey Tonnesen","","facebook.com/jeffrey.tonnesen","","","","New York","NY",""
"Kesington Kross","","facebook.com/KesingtonKross","youtube.com/user/KesingtonKrossVEVO","","","Los Angeles","CA",""
"JUST BLAZE","","","","","","NEW YORK","NY",""
"Sir Michael Rocks","","sirmichaelrocksofficial","sirmichaelrocks","","","Chicago","IL",""
"Slim Thug","","","","","","Houston","TX",""
"Doughbeezy ","","","","","","Houston","TX",""
"FAT TREL","","","youtube.com/dacompany1135","","","Washington","DC",""
"The Pains of Being Pure at Heart","","https://www.facebook.com/ThePainsofBeingPureatHeart","http://www.youtube.com/thepainsofbeing","","","Brooklyn","NY",""
"Ali Holder","aliholder.com","facebook.com/aliholdermusic","","sonicbids.com/band/aliholdermusic","","Austin","TX",""
"FAT TREL","","","youtube.com/dacompany1135","","","Washington","DC",""
"Migos","","facebook.com/THEMigosAtl","youtube.com/user/migosatl","","","atlanta","GA",""
"Kwony Cash","","","","","","Atlanta","GA",""
"ONEFELIX (Host)","","ONEFELIX","ONEFELIX","","","New York","CA",""
"The Kickback","thekickbackband.com","facebook.com/thekickback","youtube.com/user/thekickbackmusic","sonicbids.com/band/TheKickback","","Chicago","IL","UNITED STATES"
"Petite Noir","","facebook.com/petitenoir1","youtube.com/watch?v=2s-aPbKecJg&list=UUEWA4g_voZYtRWSXYt73kHQ&index=2&feature=plcp","","","Kinshasa","","THE DEMOCRATIC REPUBLIC OF THE CONGO"
"Kelela","","https://www.facebook.com/kelelamusic","","","","Los Angeles","CA",""
"Kevin Gates","","facebook.com/kvngates","youtube.com/user/kevingatesTV?feature=c4-overview","","","Baton Rouge","LA",""
"Sinistarr","","facebook.com/sinistarr","","","","Detroit","MI",""
"Machinedrum","","facebook.com/machinedrum","youtube.com/user/machinedrum‎","","","New York","NY",""
"MØ","","facebook.com/momomoyouth","http://www.youtube.com/momomoyouthvevo","","","Copenhagen","","DENMARK"
"Surly Gates","surlygates.com","facebook.com/SurlyGates","youtube.com/channel/UC9tqC4ufFjX7jMq4lIpY9Qw","sonicbids.com/band/SurlyGates","","Austin","TX",""
"The Autumn Defense","","facebook.com/TheAutumnDefense","youtube.com/theautumndefense","","","Chicago","IL",""
"ASTR","","facebook.com/ASTRbook","youtube.com/ASTRtube","","","New York","NY",""
"Cash Cash","","http://facebook.com/cashcash","http://www.youtube.com/user/CashCashMusic","","","New York","NY",""
"Lil Dicky","","facebook.com/LilDickyRap","youtube.com/lildickyrap","","","Philadelphia","PA",""
"Young Fathers","","facebook.com/youngfathers","www.youtube.com/youngfathers","","","Edinburgh","","UK-SCOTLAND"
"ScHoolboy Q","","","","","","Los Angeles","CA",""
"Gretchen's Disco Plague (It's Infectious!)","","","youtube.com/user/gretchphill","","","Austin","TX",""
"Nothing","","facebook.com/BANDOFNOTHING","","","","Philadelphia","PA",""
"Hey Marseilles","","facebook.com/heymarseilles","youtube.com/heymarseilles","","","Seattle","WA",""
"Jacques Greene","","https://www.facebook.com/JacquesGreene","N/A","","","Montreal","QC","CANADA"
"Henry Krinkle","","facebook.com/henrykrinklemusic","","","","Wellington","FL",""
"Slick Shoota","slickshoota.com","facebook.com/slickshoota","","sonicbids.com/band/SlickShoota","","Oslo","","NORWAY"
"Chrissy Murderbot","mixcloud.com/chrissymurderbot","facebook.com/mrdrbt","","sonicbids.com/band/ChrissyMurderbot","","Chicago","IL",""
"No Somos Marineros","","facebook.com/nosomosmarineros","youtube.com/nosomosmarineros","","","Mexico City","","MEXICO"
"De Lux","","","","","","Glendale","CA",""
"Big Dipper","","facebook.com/bigdipperjelly","youtube.com/bigdippermusic","","","Chicago","IL",""
"Cool Piss","","","","","","Houston","TX",""
"Lochness Mobsters","","https://www.facebook.com/Lochness.Live","https://www.youtube.com/watch?v=WYU2GnMBWt8","","","Lake Charles","LA",""
"Troker","www.soundcloud.com/trokeroficial","www.facebook.com/trokeroficial","www.youtube.com/trokeroficial","sonicbids.com/band/trokeroficial","","Guadalajara","","MEXICO"
"The Mary Onettes","","www.facebook.com/themaryonettes","","","","Jönköping","","SWEDEN"
"Dead Mockingbirds","soundcloud.com/dead-mockingbirds","facebook.com/deadmockingbirds","youtube.com/watch?v=9zp9EXeg7BY","sonicbids.com/band/DeadMockingbirds","","Dallas","TX",""
"ANA PRADA","","facebook.com/lanaprada?fref=ts","youtube.com/channel/UCK33AOXX6wj4BJrJPEk8vsA","","","MONTEVIDEO","","URUGUAY"
"Rashid","","facebook.com/RashidOficial","youtube.com/rashidoficial","","","São Paulo","","BRAZIL"
"Kevin Gates","","facebook.com/kvngates","youtube.com/user/kevingatesTV?feature=c4-overview","","","Baton Rouge","LA",""
"The Cool Kids","","thecoolkidsofficial","","","","Chicago","IL",""
"Aquarian","","","","","","New York","NY",""
"Mr Uno","","facebook.com/uuunnnnooo","","","","Brooklyn","NY",""
"FrontStreet","","facebook.com/lilmark.frontstreet","youtube.com/thegoodlife413","","","Atlanta","GA",""
"RÜFÜS DU SOL","","facebook.com/rufussounds","www.youtube.com/user/monekeleon/videos","","","Sydney","NSW","AUSTRALIA"
"SOPHIE","","","","","","London","","UK-ENGLAND"
"the rite flyers","reverbnation.com/theriteflyers","facebook.com/TheRiteFlyers","youtube.com/watch?v=P7zOGWwDVeQ","sonicbids.com/band/JohnClayton","","Austin","TX","UNITED STATES"
"Pins","","facebook.com/wearepins","youtube.com/wearepins","","","Manchester","","UK-ENGLAND"
"Rose Quartz","","facebook.com/flash.lightstheband","youtube.com/flashlightsband","","","Denver","CA",""
"Fly Golden Eagle","","facebook.com/FlyGoldenEagle","youtube.com/watch?v=q9wZ8r2ZbpI","","","Nashville","TN",""
"Surprise Guest            ","","facebook.com/amonly","","","","Brooklyn","NY",""
"#BEENTRILL#","","","","","","Chicago","IL",""
"Big Sean","","","","","","Detroit","MI",""
"Cyhi The Prynce","","","","","","Atlanta","GA",""
"Holt","","","","","","Chicago","IL",""
"Black Dave","","","www.youtube.com/blackdavenyc","","","New York","NY",""
"AUGUST ALSINA","","facebook.com/augustalsinamusic","","","","NEW ORLEANS","LA",""
"Scoop DeVille","","facebook.com/scoopdeville","youtube.com/scoopdeville","","","Los Angeles","CA",""
"Andy Mineo","","facebook.com/andymineo","youtube.com/user/AndyMineo","","","New York","NY",""
"DJ Charlie","","facebook.com/DJCharlie512","youtube.com/watch?v=ko2pH7KDRMc","","","Austin","TX",""
"sonnie carson","","sonniecarson","sonniecarson","","","brooklyn","NY",""
"DJ Mustard","","","","","","Los Angeles","CA",""
"CHAVIS CHANDLER","","facebook.com/chavis.chandler","youtube.com/channel/UCPQEI_Tx6FdyEM-UbH4dINw","","","Detroit","MI",""
"Scotty Dope","","","","","","New Orleans","LA",""
"El Conjunto Nueva Ola","soundcloud.com","facebook.com/elconjuntonuevaola","youtube.com/elconjuntonuevaola","sonicbids.com/band/elconjuntonuevaola","","Mexico City","","MEXICO"
"CJ FLY","","","http://www.youtube.com/user/PROfckingERA","","","Brooklyn","NY",""
"Mahaut Mondino","","","","","","Paris","N/A","France"
"La Pulpafonic","soundcloud.com/lapulpafonic","facebook.com/lapulpafonic","youtube.com/lapulpafonic","sonicbids.com/band/LaPulpafonic","","Bogotá","","COLOMBIA"
"Mt Warning","mtwarningmusic.com","facebook.com/mtwarningmusic","youtube.com/watch?v=TxiJooxJDbk","sonicbids.com/band/MTWARNING","","Strawberry Hills","NSW","AUSTRALIA"
"DJ Jester the Filipino Fist","","facebook.com/DJJesterTheFilipinoFist","youtube.com/filipinofist","","","San Antonio","TX",""
"Chynna","","","","","","Philadelphia","PA",""
"Acid Jacks","","facebook.com/acidjacks","youtube.com/user/ACIDJACKS","","","Melbourne","VIC","AUSTRALIA"
"Tuk-da-Gat & S. Dot","","","","","","Austin","TX",""
"Lemaitre","","facebook.com/lemaitremusic/","youtube.com/user/LemaitreMusic","","","Oslo","","NORWAY"
"Parade of Lights","","https://www.facebook.com/paradeoflights","http://www.youtube.com/paradeoflightsmusic","","","Los Angeles","CA",""
"Owl Eyes","","facebook.com/ThisIsOwlEyes","youtube.com/user/OwlEyesMusic","","","Melbourne","VIC","AUSTRALIA"
"Le1f","","https://www.facebook.com/le1fny","","","","New York","NY",""
"Skrillex","","facebook.com/skrillex","youtube.com/user/TheOfficialSkrillex","","","Los Angeles","CA",""
"Eric Bellinger","","https://www.facebook.com/IamEricB2?fref=ts","https://www.youtube.com/iamericb2","","","Compton","CA",""
"Slim Thug","","","","","","Houston","TX",""
"Green Velvet","","facebook.com/GreenVelvetFanpage","youtube.com/user/cajualrecords","","","Chicago","IL",""
"Lemz","","djlemzmusic","djlemz","","","Baltimore","MD",""
"Dillon Cooper","","facebook.com/TheDillonCooper","youtube.com/user/TheDJCMusic","","","Brooklyn","NY",""
"DeLorean","","facebook.com/iamdeloreanmusic","youtube.com/iamdeloreanmusic","","","Houston","TX",""
"Scotty ATL","","facebook.com/scotty.atl.3","youtube.com/channel/UC8u1FhgJ-PDWs2oLzog0qpw","","","Atlanta","GA",""
"Eric Dingus","","https://www.facebook.com/pages/Eric-Dingus/212174665471311","http://www.youtube.com/user/ericdingusmusic","","","Austin","TX",""
"Special Guest ","","","","","","","",""
"A$AP MOB","","facebook.com/ASAPMobWorldwide","","","","Harlem","NY",""
"DJ A-Tron","","","","","","Los Angeles","CA",""
"Big Sant","","facebook.com/MFxOG","","","","Meridian","GA",""
"Sam Lao","thesamlao.com","www.facebook.com/pages/Sam-Lao/1379449365617475?ref=hl","www.youtube.com/user/SamLaoVEVO?feature=watch","sonicbids.com/band/SamLao","","Arlington","TX",""
"Fredo Santana","","","http://www.youtube.com/savagesquadvideos","","","Chicago","IL",""
"Bishop Nehru","","facebook.com/bishopnehru","youtube.com/user/BishopNehru","","","Rockland","NY",""
"Mumiy Troll","","facebook.com/mumiytroll","youtube.com/mumiytroll","","","Vladivostock","","RUSSIA"
"Dreezy","","dreezydreezy","sseandrea","","","Chicago","IL",""
"Tropics","youtube.com/watch?v=QSag1Hdw8aM","facebook.com/tropicsband","","sonicbids.com/band/Tropics","","Southampton","England","UK-ENGLAND"
"Natural Child","","facebook.com/naturalchildband","youtube.com/watch?v=L_2EMbmIU70","","","Nashville","TN",""
"Desert","glitterend.bandcamp.com/album/desert-camins","facebook.com/desertgrup","","sonicbids.com/band/Desert","","Barcelona","","SPAIN"
"Mighty Mountain","mightymountainmusic.com","facebook.com/MightyMountain","youtube.com/channel/UCP999IrUFsfFpd1Ve5tQqVg/videos?view_as=public","sonicbids.com/band/MightyMountain","","Austin","TX",""
"Nitty Scott, MC","","facebook.com/itsmenittyscottmc","","","","Brooklyn","NY",""
"Stadium P","","facebook.com/pages/Stadiump/460521554046913","","","","Harleyville","SC",""
"BC KINGDOM","","facebook.com/BCkingdom","youtube.com/user/BCkingdom","","","Los Angeles","CA",""
"Amber Jaii","","","","","","Atlanta","GA",""
"Iman Omari","","","","","","Los Angeles","CA",""
"Lion Babe","","facebook.com/pages/LION-BABE/161221293979772","youtube.com/channel/UC-Zs5JkH5fI1wfadIJP4Z_A?feature=watch","","","New York","NY",""
"Phonalex","phonalex.bandcamp.com","facebook.com/pages/Phonalex/223987367651375","youtube.com/watch?v=J2M_mRKfZ-s","sonicbids.com/band/Phonalex","","Buenos Aires","","ARGENTINA"
